exercise,subject_id
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E1,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E2,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E3,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E4,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E5,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E6,S11
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E0,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E1,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E2,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E3,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
E4,S12
